MIN,MAX,MEAN,RMS,VAR,CREST FACTOR,SKEW,KURTOSIS,MAX_f,Appnea
-1.09,2.025,-0.0621091666666666,0.3475735353849599,0.1169498139159722,5.8261052521078245,1.765799955167685,5.748983938216378,23.14529150416666,1
-2.675,1.99,-0.07565,0.4773931468576677,0.2221812941666667,5.603348136871217,-0.3989360715131386,4.372417927866527,120.23858506692098,1
-1.415,2.145,-0.1057866666666667,0.3826250340302718,0.1352110978222222,5.606010608888429,1.292324449309741,3.877192843903492,67.14491306666667,1
-1.52,2.36,-0.0021475,0.4504856407256506,0.2029327007437499,5.238790733037501,0.684403638621824,1.7726851128715984,122.03737474561244,1
-1.12,1.74,-0.0921725,0.3332708045518939,0.1025736594104166,5.220979384436488,1.6887102043699187,5.825192238912205,50.9746185375,1
-1.295,1.8,-0.0971258333333333,0.3590922989520475,0.1195138516659722,5.012638826432667,1.4987913398423285,4.99222829194582,56.60056500416666,1
-1.3,1.83,-0.0675858333333333,0.3553657095162671,0.1217169426326388,5.149624600783915,1.3294447497285662,5.150063800179417,27.407069204166664,1
-1.095,2.74,-0.1012166666666666,0.3223892316233076,0.0936900030555555,8.499043178965497,2.532535802698018,10.591238760175118,61.468881666666654,1
-1.08,1.505,-0.0844283333333333,0.2654590049957495,0.0633403398638889,5.669425303632468,1.889615901325873,8.522149010212578,42.768860816666674,0
-1.065,1.705,-0.1090066666666666,0.2935369794988926,0.0742815049555555,5.808467481373781,1.7603013256561222,7.201163233027108,71.29472026666666,0
-1.08,1.495,-0.0668558333333333,0.2601784563845874,0.0632231267159722,5.746056075412098,1.9724896845104556,9.293701439685517,26.818214704166667,0
-1.4,1.735,-0.0998366666666666,0.3204139119950943,0.0926977149888888,5.414870999816524,1.2878513203578,5.51243806689661,59.80416006666666,1
-1.055,1.54,-0.039125,0.2622698832627693,0.0672547260416666,5.87181410553749,1.827133270771092,8.604247092536673,11.813864460214305,1
-1.04,1.58,-0.0604483333333333,0.2823805647230937,0.0760847823305555,5.595285927519019,1.7236434300924908,7.65673557481794,21.924006016666667,1
-1.085,1.565,-0.0696816666666666,0.2779620027989437,0.0724073403305555,5.630265950889698,1.755635716786288,7.90020060079242,29.13320801666667,1
-1.175,1.66,-0.0874758333333333,0.2971016871375859,0.0806173910826388,5.587312599915544,1.609869059066108,7.079225545878781,45.912128504166674,1
-1.14,1.77,-0.0621466666666666,0.2888602891826197,0.0795780584888888,6.127529696132764,1.8742418971321724,8.615954550418236,23.173249066666667,1
-1.215,1.8,-0.0942308333333333,0.3264732697072355,0.0977053458826388,5.51346822854486,1.3865039331251503,5.962704054971162,53.27669970416667,1
-1.13,1.895,-0.0382974999999999,0.304475991116979,0.0912389306604166,6.223807640951057,2.029358906914612,9.2383335763163,15.66970920039464,1
-2.315,7.335,-0.090125,1.0938801198790782,1.1884512010416668,6.7054879841959645,2.8613997638913675,11.458111052522192,572.3010548200592,1
-1.06,1.675,-0.0792133333333333,0.292508276236189,0.0792863394888888,5.726333700888186,1.891605131793035,7.68029711102146,37.64851306666666,1
-1.015,2.55,-0.0657816666666666,0.2899635896683122,0.0797516556638888,8.794207586259127,2.2759606789255864,9.868587025672596,25.963366016666665,1
-3.535,10.175,-0.0009549999999999,1.7803584306725055,3.1696752296416664,5.715141302280652,2.373817164875136,6.788249711654569,2250.6677077943496,1
-1.08,1.93,-0.0974866666666666,0.3237114455807826,0.0952854498222222,5.96209997004374,2.5184859092667624,11.90071109343873,57.021901066666665,0
-0.955,1.935,-0.0780866666666666,0.323763197929186,0.0987250808222222,5.976590336321134,2.284933492586924,9.776404425965891,36.58516506666666,0
-1.035,1.87,-0.1195391666666666,0.3382430400860698,0.1001187417993055,5.528569041728566,2.095081594800869,8.369269912131601,85.7376742041667,0
-0.93,2.035,0.0061766666666666,0.3070982741729429,0.0942711987888888,6.626543263652425,2.0796914241784217,8.702245810843472,36.20306529060292,0
-0.935,1.88,-0.0096366666666666,0.2801546745400952,0.0783937763222222,6.7105787297186,2.5459768235076616,11.77800046246037,18.5286489369847,0
-0.955,1.89,-0.1165941666666666,0.3072836840771081,0.0808290627993055,6.1506682519652855,2.5204214406243963,11.619744650505831,81.56519820416668,0
-0.935,1.83,-0.0688066666666666,0.2914305949392868,0.0801974342888889,6.2793681644209,2.683831922528127,12.706089835453826,28.406144266666665,0
-1.2,1.91,-0.0753075,0.3149991600517902,0.0935532512770833,6.0635082318504265,1.9521461221914107,9.145343314448452,38.77489341922566,0
-0.905,2.035,-0.0106566666666666,0.2937512978694733,0.0861762604555555,6.927628966270103,2.369131486295283,10.55384571130997,8.95770540343705,0
-1.095,1.96,-0.1064883333333333,0.3254683036282745,0.0945898515305555,6.022091792503902,2.056746547800306,8.429400040276722,68.03859081666666,0
-1.145,1.915,-0.0825791666666666,0.2963510235627113,0.0810046103993055,6.461931452026059,2.427026382518873,11.381194448697023,40.91591260416667,0
-0.97,1.765,-0.0558791666666666,0.2921323544217586,0.0822188312326388,6.041781998072786,2.443269580118772,10.953142203905298,28.48817791420483,0
-0.975,1.975,-0.0860483333333333,0.3135755756857773,0.0909253259972222,6.298322169004246,2.093559999631436,8.794551204648837,44.42589401666666,0
-1.26,3.12,-0.0137291666666666,0.4756775299507009,0.2260806224826388,6.559065340596088,1.5197722073161029,3.6389279627085616,203.14429298888973,1
-1.085,2.705,0.0059933333333333,0.392763085926703,0.1542269216222222,6.887103439514181,1.263139967798877,3.848515841118809,73.04343435550621,1
-1.83,2.49,-0.1123875,0.4120392527822238,0.1571453956770833,6.043113570337549,0.4694033309850314,3.2519140763860586,75.78570093750001,1
-1.215,2.175,-0.0184541666666666,0.3392360105197167,0.1147405145659722,6.411465565427014,0.9968349683170749,3.658300338554681,35.1037741656904,1
-1.61,2.03,-0.0283441666666666,0.4454191986208048,0.1975948707159722,4.557504495283741,0.12852955892135,1.3508099406615068,120.99810201445634,1
-2.38,2.52,-0.1197266666666666,0.4255667397718012,0.1667725752888889,5.921515392277326,0.0313252051374199,4.875733732201175,86.00684826666664,1
-0.835,1.79,0.0072266666666666,0.2897464696362437,0.0839007919555555,6.177814702098766,1.4461869036818429,5.34866100983675,15.911154189872692,1
-0.99,1.64,-0.1252983333333333,0.2907505803949495,0.0688362276638888,5.640573435046141,1.8549552687511852,7.886872649831609,94.19803401666668,0
-0.875,1.64,-0.0813,0.2736817038093705,0.0682919849999999,5.992362577303746,1.828671321079816,7.6723452874865234,39.65814000000001,0
-0.83,1.69,-0.022935,0.2727270919191319,0.0738540524416666,6.196670774831246,1.6905089422820707,6.82501162793316,14.868756352544745,0
-0.91,1.59,-0.11431,0.2759580282096053,0.0630860572333333,5.761745763715587,2.02575126773928,9.0652404732995,78.40065659999998,0
-0.835,1.565,-0.0510008333333333,0.2582767007816746,0.0641057691659722,6.059392873083505,1.885643425759922,8.14102377425201,15.606510004166667,0
-0.905,1.455,-0.0876841666666666,0.2561309967575185,0.0579145744159722,5.680686907947582,2.1488536593375183,10.233064248797758,46.13107850416667,0
-0.905,1.57,-0.0605516666666666,0.2545809301577791,0.0611449456638888,6.166997657785981,1.907078762722494,8.821044784818062,21.999026016666665,0
-0.965,1.52,-0.0855625,0.2829132596751166,0.07271897109375,5.372671474449418,1.4686780797522705,5.952157585550395,43.9256484375,0
-0.945,1.57,-0.0779541666666666,0.2741175158577065,0.0690635603993055,5.7274705525019485,1.6749521755468868,7.214423967162121,36.46111260416667,0
-0.875,1.7,-0.0761091666666666,0.2666690130105108,0.0653197572493055,6.374943908211015,1.8348262154325023,8.125038379298092,34.755631504166665,0
-0.915,1.58,-0.0933241666666666,0.2667586534054081,0.0624507790826388,5.9229568744253065,1.849314778552542,8.496281708802199,52.25640050416668,0
-0.92,1.735,-0.0954183333333333,0.2741877246218972,0.0660742499972222,6.327781458460811,1.7434115889096928,7.1855961467071605,54.62795001666667,0
-0.985,1.595,-0.0820883333333333,0.2743042410657674,0.0685043221972222,5.814711408773229,1.5128725689241511,6.804850604429095,40.43096681666666,0
-0.865,1.655,-0.0434841666666666,0.2506023826037307,0.0609106814159722,6.604087250906137,1.9399064921221485,8.852254826912667,14.614848225090006,0
-1.155,1.72,-0.0546274999999999,0.29522586692226,0.08417414874375,5.826047757708563,1.0681883413885005,4.3866376272088505,44.19514140310334,0
-1.23,1.71,-0.06397,0.3060928236118362,0.0896006557666666,5.586540644182148,0.952222578248664,3.8556798494595608,28.08689732791538,0
-1.03,1.625,-0.0560183333333333,0.2982843302399016,0.0858354879972222,5.447822212762765,1.0335292919371093,4.332742263257147,26.17879897110087,0
-0.875,1.575,-0.0915908333333333,0.2840884912018319,0.0723173900826388,5.544047185216786,1.555232014054445,6.06630289905052,50.33328450416668,0
-1.085,1.725,-0.0723833333333333,0.2903562897545014,0.0790674280555555,5.940976864866614,1.2206637336355088,4.92448095752485,31.43608166666666,0
-1.015,1.595,-0.0700841666666666,0.2948328693231698,0.0820146304159722,5.409844579614023,1.0764167120126686,4.299477723786292,29.47074250416667,0
-1.43,1.865,-0.0758633333333333,0.3334063336730922,0.1054045379888889,5.593774957582685,0.5780848994947926,2.998580701488793,46.030970750751656,0
-1.3,1.675,-0.0509516666666666,0.3328920746027657,0.1082210609972222,5.031660792762184,0.652752085649855,2.363970658863426,95.38962347563424,0
-1.185,1.58,-0.05885,0.3166387531557058,0.0967967775,4.98991353475625,0.6140043619244977,2.927723013046357,79.46783615755261,0
-1.84,1.53,-0.0749308333333333,0.3513108962633145,0.1178047160493055,5.237526133037682,-0.3989095584662698,4.3238311304716746,54.11865205810725,0
-1.83,1.655,-0.0664525,0.3582882510400436,0.1239545360770833,5.1076193391434215,-0.3019797967886433,3.872187898494939,47.689956729040055,0
-2.06,2.03,-0.0494174999999999,0.436027775300305,0.1876781315270833,4.724469670725031,-0.3804825855580565,2.959886834005739,85.96671849799066,0
-1.51,1.505,-0.0975141666666666,0.3266239108924309,0.0971741664659722,4.623054068130664,0.1976937655613695,4.304203701049097,57.05407620416667,0
-2.0,1.775,-0.0517741666666666,0.4346907377665183,0.1862754731659722,4.600972199859116,-0.796173557273982,3.223969937796386,171.03724457553983,0
-2.54,1.785,-0.0777499999999999,0.4827863744280004,0.2270376208333333,5.261126109885272,-1.2996543493286392,4.506243827768711,118.96151662736396,0
-2.475,1.695,-0.0928908333333333,0.480208917208611,0.2219718972493055,5.154006748535278,-1.33195104001106,5.092008386093189,87.67871955413365,0
-2.425,1.84,-0.0154558333333333,0.4595855515207877,0.2109799963826389,5.27649311858385,-1.6601616186272907,6.6762521563634,102.09505843642084,0
-2.65,2.025,-0.0936033333333333,0.6033791234925738,0.3553047826555556,4.3919318664206575,-1.128191527034095,2.510398012913788,363.5806744284633,0
-1.155,1.79,-0.0886641666666666,0.3204100822903882,0.0948012863826389,5.586590743975778,1.2185032672142566,4.414804494092213,47.168006704166665,1
-1.925,2.195,0.0144416666666666,0.4547443604194925,0.2065838715972222,4.82688778806439,-0.4528829524683229,2.337363380230504,141.50142583752432,1
-1.995,2.01,-0.2103875,0.4521980714613158,0.1602201956770833,4.444954825889719,0.479026885375072,2.821145967834693,265.5774009375,1
-1.55,1.98,-0.0418775,0.331933709496339,0.10842626249375,5.965046463657942,0.6973989927164004,5.410862385685238,30.908041148885903,1
-2.175,1.63,-0.1170491666666666,0.346220227360178,0.1061679384159722,6.282128622535145,-0.2844624762544639,7.771170734254781,82.20304450416668,1
-1.865,2.19,-0.0036791666666666,0.3822901112593244,0.1461321928993055,5.728633661974127,-0.2016413699452399,4.7249915956778175,66.4723391512905,1
-2.055,1.83,-0.0401216666666666,0.4151434189931635,0.1707343101972222,4.950096535274335,-0.9363907995557526,5.624107687774396,82.20214398116916,0
-0.825,1.695,-0.0634425,0.2589778706762413,0.06304458669375,6.544960755040679,2.384118578504634,11.710324906928674,24.1497048375,0
-1.835,1.77,-0.0640283333333333,0.3435446113680143,0.1139232725305555,5.341373257734782,0.1311787229702664,5.462798993926926,44.67360924126459,0
-0.98,1.57,-0.11129,0.2740071319023162,0.0626944442333333,5.729777867824646,2.2011146789105567,10.461036384490749,74.3127846,0
-0.855,1.555,-0.0870158333333333,0.2589962435377522,0.0595072989159722,6.003948083414335,2.1582627912394847,10.521390950282738,45.43053150416667,0
-0.88,1.545,-0.0507749999999999,0.2507587818335913,0.0603018660416666,6.161299670953472,2.1696718764362863,10.824709402061384,15.468603749999998,0
-1.215,1.9,-0.0325191666666666,0.2846946829499982,0.0799935662993055,6.6738162452219125,1.8991561740730127,9.747648618037772,10.353126933132629,0
-0.94,1.695,-0.1136675,0.2738466496052124,0.0620716869437499,6.189595536200919,2.623425547025128,13.663317926486098,77.5218033375,0
-0.95,1.595,-0.0726583333333333,0.2542681491391847,0.0593730582638888,6.272905219941281,2.8050869096481725,14.79929711676414,31.675400416666672,0
-0.895,1.57,-0.0816316666666666,0.2624847455885135,0.0622345126638888,5.981299966517765,2.5521680452928384,13.010509828121611,39.98237401666667,0
-0.82,1.66,-0.0520966666666666,0.2494379682406028,0.0595052373222222,6.654961198203784,2.775529809957728,14.514797080044492,16.284376066666663,0
-0.98,1.94,-0.0809016666666666,0.30361483275141,0.0856368869972222,6.389674649355518,1.81994887711541,7.690236763272452,39.27047801666666,0
-0.935,1.715,-0.0559491666666666,0.2724476937566793,0.0710974365826389,6.294786262832718,2.1979579942600727,10.598485914256004,19.026915969676573,0
-1.0,4.54,0.0744383333333333,0.7136071982073425,0.503694167863889,6.36204344827934,2.608290841058285,7.129418960542719,245.3071278420708,0
-0.93,2.12,-0.0419508333333333,0.2800769313956435,0.0766832150826389,7.5693488551016594,3.13243446818287,16.653346949245247,10.559234504166666,1
-0.855,2.105,-0.0406466666666666,0.294597635202095,0.0851356151555555,7.145339094646712,2.9160692205332746,13.985469986547985,10.832214601482285,1
-0.945,2.475,-0.0263849999999999,0.3283056248883551,0.1070884151083333,7.538707266564982,2.1727348510809987,9.109239465137469,38.95377022338282,1
-0.87,2.17,-0.0122299999999999,0.2992020220519908,0.0893722770999999,7.25262478213777,2.8324006350276094,13.180994247784568,16.012035081049355,1
-0.93,2.235,-0.00612,0.2964009390448462,0.0878160622666666,7.540461940513078,2.754262356035125,12.9309714890116,13.107284020880275,1
-0.97,2.33,-0.0124533333333333,0.3133360682504755,0.0980244061555555,7.43610530702593,2.516542096811452,11.96533618942508,23.6844253986957,1
-1.04,2.28,0.0087791666666666,0.3208492961396881,0.1028671970659722,7.106139946173846,2.350663695187426,10.74204510012204,33.656980990423385,1
-0.93,2.32,-0.0161958333333333,0.3242373423383967,0.1048675491493055,7.155252332344514,2.5464580043907814,10.117579635289548,28.43988372889233,1
-0.94,2.235,-0.0020274999999999,0.2966674836131073,0.0880074850770833,7.533687119262211,2.8398351827951123,13.619520077146095,8.65110733944489,1
-0.885,2.245,0.0138349999999999,0.2878637698634547,0.082674142775,7.798827900659028,3.000545658271501,14.745854408703458,8.577863446397737,1
-0.97,2.06,0.0203391666666666,0.2869316193218633,0.0819160724659722,7.1794109163312925,2.7838098777302744,13.650908403490874,7.327036205712182,1
-0.915,2.035,0.0065499999999999,0.3057048958282044,0.0934125808333333,6.656746515252408,2.259952730526288,10.017581022225157,40.97807575913565,1
-0.965,1.955,0.0232833333333333,0.2942286384203051,0.0860283780555555,6.6444925636616174,2.3917844772672443,11.1304845096188,31.87990921312924,1
-0.91,2.035,-0.0162291666666666,0.2965383406913851,0.0876716016493055,6.862519009364376,2.609770342407421,11.6860042786471,11.404072110635834,1
-1.24,2.085,-0.0463875,0.3697170708798824,0.13453891234375,5.639447470028768,1.1010929419745257,5.299010254101322,76.02526837400985,1
-1.015,2.005,-0.0709041666666666,0.3019100652512267,0.0861222866493055,6.641050533812413,2.614210319999162,12.2558798801649,30.16440510416667,1
-1.01,2.265,-0.0230733333333333,0.3167472704433826,0.0997964546222222,7.150811423976772,2.2494978770774634,9.86796983405118,24.15903155077091,1
-0.985,2.295,0.032905,0.3256303502439537,0.1049523859749999,7.047868843554189,1.922093599975548,8.782659927226861,33.46789796090957,1
-0.895,1.995,-0.0266933333333333,0.3075126284669731,0.0938514826222222,6.487538446617854,2.383450930269365,10.770938795959715,23.070687208225923,1
-0.85,2.04,0.0152224999999999,0.2932934040058407,0.0857892963270833,6.955492254982232,2.6945885069541355,12.095270477262748,19.465470128639755,1
-1.105,2.105,-0.0389558333333333,0.3036471293568682,0.0906840222159722,6.932388935994355,2.3058174987388504,11.097104920110864,23.10951266495841,1
-1.135,2.16,-0.1216958333333333,0.3288397215970114,0.0933256866493055,6.568549533827457,2.36429702011045,11.07411821220536,88.85925510416665,1
-0.83,2.185,-0.0109016666666666,0.2896692510433235,0.0837894286638888,7.543085750835207,2.734618568224545,12.818301571714324,17.023721471023876,1
-1.075,2.11,-0.0117158333333333,0.2999928818599979,0.0898584684159722,7.0335002181308575,2.431514656580952,11.35373269358741,18.82226050607367,1
-0.98,2.11,-0.1269841666666666,0.319661272547468,0.0860583505826388,6.600737033875993,2.754408021219027,12.866706651719513,96.74987150416666,1
-0.875,2.66,0.0418625,0.3123582678592004,0.09581521859375,8.515862308466346,2.7539667312719462,12.324051628551857,10.5148134375,1
-0.975,2.23,-0.100305,0.3066226780045251,0.0839563736416666,7.272782347713662,2.9342581267836514,14.156355117606658,60.36655814999999,1
-0.985,2.17,-0.0306525,0.2877209658100477,0.0818437784104166,7.542029458613126,2.9456235360353458,14.43700918529742,15.545509256748888,1
-0.95,2.16,-0.0522199999999999,0.3166357265586644,0.0975312549333333,6.821719151770473,2.4008428761045075,10.367353688455497,42.61357269585174,1
-0.995,2.23,-0.1142374999999999,0.314814131671372,0.08605773109375,7.0835447829510105,2.791576348328752,13.50843291711272,78.30123843749999,1
-1.035,1.985,-0.0686433333333333,0.2943487160948161,0.0819292594555555,6.743701913619316,2.776534711573927,13.262378267412348,28.27144326666667,1
-0.885,2.13,-0.0330558333333333,0.2983462404098075,0.0879177910493055,7.139355927777866,2.627973870431503,12.206110375604892,31.717904475226323,1
-0.98,1.99,-0.0783,0.3032828163062765,0.0858495766666666,6.56153231573251,2.7724798853569053,13.254311773720952,36.78533999999999,1
-1.005,2.1,-0.0457216666666666,0.2951468561016137,0.0850211958638889,7.115102046951868,2.5444024474531344,12.139338685172326,18.566122336179184,1
-1.0,2.0,-0.0579733333333333,0.2997509243800036,0.0864897092888888,6.67220627971955,2.57105361834649,12.167010873213073,20.165444266666665,1
-1.01,2.015,-0.1122166666666666,0.3172128097455503,0.0880313863888889,6.352202490234604,2.60017988901162,12.425272456913678,75.55548166666667,1
-2.12,3.69,-0.0513983333333333,0.698247216249374,0.4849073863305556,5.284661240499873,-0.4711097389612916,2.02849142252432,290.2218643349728,1
-1.7,1.71,-0.0541116666666666,0.3188713690502802,0.0987508775305555,5.362663964133964,0.3682354544185801,5.9872025782965625,30.271964006359894,1
-0.865,1.46,-0.1410691666666666,0.2745144273682776,0.0554576610493055,5.318481851743706,2.2395833105771006,10.934421168035694,119.40305870416664,1
-0.825,1.42,-0.1279566666666666,0.2688974556716123,0.0559329331222222,5.280823488840138,1.9948707851469756,9.499723958828511,98.23745126666668,0
-1.075,1.575,-0.1445425,0.3048676283788315,0.0720517365270833,5.166176574322576,1.311145554039373,5.690932981347347,125.3552058375,0
-1.02,1.455,-0.1257258333333333,0.2744286109355218,0.0595040773326388,5.301925316897292,1.7584905082618207,8.216819210645282,94.84191100416666,0
-0.97,1.5,-0.1128433333333333,0.2772169276938188,0.0641156071222222,5.410924983833322,1.5112676759997556,6.624263697664864,76.40170726666665,0
-1.155,1.545,-0.057035,0.276329995958938,0.0731052754416666,5.591141108797988,1.1377593259820389,5.135697188802016,22.344406897818395,0
-1.07,1.53,-0.1579691666666667,0.3127931624892078,0.0728853048826388,4.891411269428848,1.2186665513905104,4.907292217518316,149.72554570416668,0
-0.855,1.485,-0.1118741666666666,0.2746210191639865,0.0629008749993055,5.407452075302548,1.784522378774028,7.041909609006172,75.09497500416667,0
-1.125,1.605,-0.0635575,0.2723201164683456,0.0701186900270833,5.893798889391134,1.23739619489969,5.802670179530715,24.2373348375,0
-0.805,1.42,-0.07762,0.2310645833239414,0.0473659772666666,6.145467988095901,2.302357680361839,12.000920607689768,36.149186400000005,0
-1.2,1.615,-0.0721283333333333,0.2810999080991193,0.0738146618638888,5.74528825328015,1.39282985727877,6.298285749039119,31.214978816666665,0
-1.06,1.535,-0.1257833333333333,0.2791947050596292,0.0621282363888888,5.4979552698614444,1.859170296946392,9.125353356713347,94.92868166666668,0
-1.06,1.61,-0.1292933333333333,0.3035167211209293,0.0754056339555555,5.304485347805705,1.5770404736489132,6.7387703657425,100.30059626666666,0
-1.005,1.555,-0.1233958333333333,0.2695074906194631,0.0574077558159722,5.769783973075596,2.18296512172156,11.31933637521544,91.35919010416669,0
-0.985,1.89,-0.0256824999999999,0.2694708317548797,0.0719549383604166,7.0137461174989495,1.745018313423318,6.810962354290423,22.867873970393056,0
-0.925,1.57,-0.0783808333333333,0.2491785420804394,0.0559463907993055,6.300703049675823,2.004609537734449,9.529844276897562,36.86133020416666,1
-1.155,1.57,-0.1434691666666666,0.3228509911708496,0.0836493607159722,4.862924516063113,1.0143877463506763,3.743285661826477,123.50041070416668,1
-1.09,1.835,-0.1533024999999999,0.3060119619121667,0.0701416643270833,5.996497615758865,1.490499783639066,6.620282282146938,141.0099390375,1
-0.81,1.43,-0.0733241666666666,0.2308491841729862,0.0479149124159722,6.194520483678353,1.823502774082576,9.021636427190703,32.258600504166665,0
-0.845,1.41,-0.0724175,0.222580556578212,0.0442978098604166,6.334785129825764,1.8725767848682235,10.13847429024582,31.4657658375,0
-0.935,1.35,-0.0831258333333333,0.2366834823838227,0.0491091666659722,5.703820082428668,1.4136645011035949,7.0048448434180095,41.45942500416667,0
-0.95,1.2,-0.1164108333333333,0.2451422631181059,0.0465432470493055,4.895116756843588,1.5853570368281698,8.26604270067511,81.30889270416665,0
-0.88,1.29,-0.0896808333333333,0.2291751059052153,0.0444785772993055,5.628883621127383,1.80208759904004,9.32147946975483,48.25591120416665,0
-0.83,1.42,-0.0495425,0.2179526037926595,0.04504887819375,6.51517795745565,1.7286494120615143,9.097694466328017,15.778376692467791,0
-0.99,1.31,-0.0974308333333333,0.2310684151934227,0.0438998452159722,5.669316591380199,1.8270549565880336,10.325932421273254,56.95660370416668,0
-0.985,1.525,-0.0848466666666666,0.2465840627453445,0.0536047431555555,6.184503503679059,1.5226447279299355,7.426828749506322,43.19374106666668,0
-0.865,1.385,-0.0895525,0.2248664881657558,0.04254528724375,6.159210344313622,2.001465148416436,10.860334331927298,48.11790153749999,0
-0.825,1.52,-0.0291433333333333,0.2226057239455745,0.0487039744555555,6.828216153020526,1.8314690789525885,9.242968560040916,21.40059412527344,0
-0.945,1.525,-0.0905516666666666,0.237969886050035,0.0484300623305555,6.408373871639189,1.8950976134997148,9.98542193037056,49.19762601666668,0
-0.805,1.36,-0.0566266666666666,0.2222171235526191,0.0461738706222222,6.120140420582681,1.962695536473329,10.38019870131698,19.239476266666664,0
-1.0,1.455,-0.0864475,0.2445503952835352,0.0523317255770833,5.94969392019609,1.5825850386930371,7.954107173014851,44.83902153749999,0
-0.915,1.285,-0.1130366666666666,0.2404496135714646,0.0450387286555555,5.344154980802586,1.871396974302946,9.858124088784631,76.66372806666668,0
-0.92,1.31,-0.1092625,0.2383665157553244,0.0448803019270833,5.495738341641378,2.0547039171081534,11.395074832346603,71.62976343750002,0
-0.915,1.515,-0.0348533333333333,0.2289882456954213,0.0512208618222222,6.616060118715048,1.603790248624097,8.112171013476152,27.5936137260898,0
-0.81,1.435,-0.0478991666666666,0.2197576790467172,0.0459991073326388,6.5299197107689695,1.9455044288363972,10.743274733806748,19.29518487487704,0
-0.905,1.5,-0.0414716666666666,0.2153485546735803,0.0446551008638888,6.965451903188581,2.0026387223889017,11.014276129711362,10.319394816666666,0
-0.965,1.255,-0.1181416666666666,0.2391637340122173,0.0432418382638888,5.247451103668961,2.001222692015257,11.0047178940347,83.74472041666667,0
-0.89,1.37,-0.0953908333333333,0.2368242579776545,0.0469863180826388,5.784880365292925,1.870631723414436,10.037400583223564,54.59646650416667,0
-0.84,1.5,-0.0574308333333333,0.2192430633642335,0.0447692202159722,6.841721589649636,2.1907371954614945,12.344421573701146,19.789803704166665,0
-0.835,1.485,-0.0780025,0.2328646692108243,0.0481415641604166,6.377094494551911,2.105689894908522,10.710255238546797,36.5063400375,0
-9.585,5.66,-0.0920366666666666,1.6661798197273507,2.7676844436555554,5.752680404908796,-2.639296530514064,12.051467010302613,1209.2108727271786,0
-1.08,1.815,-0.0780483333333333,0.2997785988581128,0.0837756659972222,6.054468220591861,2.6108950849368413,12.671440720024233,36.54925401666666,0
-1.14,1.84,-0.0542,0.2957028632484531,0.0845025433333333,6.22246257539282,2.605250620079649,12.543863893937967,17.62584,0
-1.415,1.84,-0.0793758333333333,0.311004025965367,0.0904229812493055,5.916322125697819,2.0297710398911617,10.396919382835772,37.80313750416666,0
-1.1,1.785,-0.0352741666666666,0.2871403475073934,0.0812053123326388,6.216472242564375,2.638037881674808,12.892318516699303,11.394670213678529,0
-1.035,1.95,-0.0556791666666666,0.2940121100113622,0.0833429512326388,6.632379870083044,2.6340986470329955,12.208792563176733,18.601017604166667,0
-1.115,1.795,-0.0815024999999999,0.2904187996095753,0.0777004216604166,6.180729355031799,2.615338241244807,13.084101301784392,39.8559450375,0
-1.075,1.88,-0.0612324999999999,0.2842768383694551,0.0770639017770833,6.613271804988532,2.7466762946927954,13.99391642553672,22.4965143375,0
-1.085,2.01,-0.0702258333333333,0.2888995283831387,0.0785312698326388,6.957436072150095,2.43263586395305,11.745327073062612,29.590006004166668,0
-1.04,2.01,-0.0405441666666666,0.2938772915691173,0.0847200330493055,6.839589371699601,2.4175757094855843,11.307413121967633,9.862976704166668,1
-1.25,1.84,-0.10238,0.2967534470454106,0.0775809439333333,6.200433451809018,2.121509187212271,10.30405253669728,62.88998639999999,1
-1.315,1.975,-0.0780708333333333,0.3222399403653536,0.0977435241493055,6.128973328882688,1.6688035448185612,7.066468919432955,36.57033010416666,1
-1.315,1.915,-0.0831175,0.3131613468591975,0.0911615103604166,6.115058640557627,1.7916708289831382,7.816452643389763,41.4511128375,1
-1.27,1.875,-0.0460883333333333,0.3071802945068796,0.0922355988638888,6.103907163087921,1.7347401050114974,7.253425728299705,17.208430098797116,1
-1.185,1.745,-0.0890458333333333,0.2934866337104071,0.0782052437326388,5.945756295402021,1.8567495539006764,8.83151152491052,47.57496260416666,1
-1.285,1.985,-0.0628266666666666,0.3338246420902248,0.1074917016222222,5.946235687009296,1.3785433813918366,5.151941413964103,30.805048437696065,1
-2.025,2.03,-0.1089541666666666,0.4460873746625579,0.1871229353993055,4.550677995618213,-0.3151110327436985,2.497746376756858,184.02840177550567,1
-1.265,2.255,-0.0588725,0.3323857385127506,0.1070143079104166,6.784286263574138,1.6460720122626715,6.74941582229064,23.783477784569666,1
-1.105,2.255,-0.0552741666666666,0.3004915348225304,0.0872399289993055,7.504371134221128,2.1288254564362434,9.56876459672946,25.71818438619374,1
-1.175,1.895,-0.1049966666666666,0.3022281974491019,0.0803175833222222,6.270096622334969,2.292345203916435,10.600300426421036,66.14580006666667,1
-1.085,1.855,-0.1018008333333333,0.3019670856787761,0.0808207111659722,6.14305362397442,2.142812964782843,9.359415162538788,62.18045800416668,1
-1.1,1.835,-0.0641608333333333,0.2829873451234171,0.0759652249659722,6.484388901559238,2.131875369495889,9.815605800251568,24.69967520416667,1
-1.1,2.135,-0.0917491666666666,0.3038418653949232,0.0839019695826388,7.02668145229098,1.8745047978413143,7.989094820706473,50.507457504166666,1
-1.265,1.695,-0.0743325,0.2963396348223887,0.0822918586104166,5.7197883807068175,1.7961751711778338,7.784544658047174,33.1519233375,1
